date,open,high,low,close,vol,turn
2015/04/17,37.05,38.25,35.96,36.38,1791347,131639896.00
2015/04/20,36.95,38.20,35.25,36.70,2024162,149221168.00
2015/04/21,36.70,37.89,36.10,37.75,1745836,129562192.00
2015/04/22,37.77,40.78,37.75,39.93,2079738,165167280.00
2015/04/23,39.87,43.93,39.46,43.93,2280896,193364976.00
2015/04/24,41.23,43.85,41.23,42.84,2763084,235240864.00
2015/04/27,43.45,44.20,41.96,42.51,1850201,159385696.00
2015/04/28,42.51,42.51,39.00,39.20,2533292,204668880.00
2015/04/29,39.19,40.73,35.95,40.20,2022906,156821632.00
2015/04/30,39.54,40.75,39.45,39.95,1270934,102043184.00
2015/05/04,40.45,40.45,39.45,39.94,1008165,80722960.00
2015/05/05,42.95,42.95,40.06,40.45,1800646,149307888.00
2015/05/06,40.95,42.25,40.45,40.77,1560959,129009112.00
2015/05/07,40.85,41.25,38.96,39.26,1178656,93844536.00
2015/05/08,39.95,40.25,39.27,40.00,1244913,99340728.00
2015/05/11,40.35,41.57,39.55,41.13,2122987,172030416.00
2015/05/12,41.45,41.70,39.85,40.16,2442563,198222752.00
2015/05/13,40.21,42.95,39.38,41.76,2823678,232907264.00
2015/05/14,41.51,45.45,41.45,45.35,2874327,255066256.00
2015/05/15,45.37,45.47,42.45,43.17,2860893,248181040.00
2015/05/18,42.20,42.95,41.52,41.67,2540236,213538384.00
2015/05/19,41.88,42.09,39.46,40.64,3721344,300833152.00
2015/05/20,40.94,42.93,40.94,41.59,2021152,169610768.00
2015/05/21,41.64,43.17,41.44,43.15,2430345,205332544.00
2015/05/22,44.20,44.45,41.25,41.99,2805972,238726288.00
2015/05/25,41.50,42.95,40.45,41.65,2694313,224904336.00
2015/05/26,42.09,44.34,41.48,44.13,4257707,367884448.00
2015/05/27,43.95,48.55,43.39,48.55,4825134,448720000.00
2015/05/28,49.04,53.41,49.03,49.45,5115461,520593760.00
2015/05/29,50.46,52.06,45.70,50.71,3576771,355917728.00
2015/06/01,51.95,55.70,50.96,55.67,3125188,337425664.00
2015/06/02,57.75,59.89,57.45,59.02,2968744,348332736.00
2015/06/03,57.60,58.45,55.73,55.83,3157414,357390688.00
2015/06/04,56.70,58.94,50.51,58.54,3294267,375547840.00
2015/06/05,58.54,61.95,58.54,61.95,2759779,333370528.00
2015/06/08,60.45,61.45,57.95,60.10,2500904,299966272.00
2015/06/09,58.70,61.40,57.00,58.04,1902496,224652016.00
2015/06/10,58.40,59.77,56.80,58.24,1701146,199843712.00
2015/06/11,58.45,64.07,58.04,64.07,2241960,271816064.00
2015/06/12,65.45,70.45,65.39,69.89,2346541,321643264.00
2015/06/15,69.89,71.85,67.45,68.45,2056944,287115168.00
2015/06/16,66.90,69.25,65.34,66.35,1677891,224607760.00
2015/06/17,66.64,66.64,63.20,65.96,1637456,212874992.00
2015/07/01,59.36,59.36,59.36,59.36,193800,23025378.00
2015/07/02,53.42,53.42,53.42,53.42,23400,2502162.00
2015/07/03,48.07,48.07,48.07,48.07,184100,17717784.00
2015/07/06,43.26,46.95,43.26,43.26,4820809,421996224.00
2015/07/07,38.93,38.93,38.93,38.93,31200,2432352.00
2015/07/13,40.95,42.83,39.73,42.83,16264711,688796800.00
2015/07/14,44.95,47.05,42.76,44.45,16913398,763211968.00
2015/07/15,42.45,42.45,40.00,40.00,4093456,167453792.00
2015/07/16,36.00,39.53,36.00,36.00,20198728,739648256.00
2015/07/17,36.30,39.35,34.87,37.97,17134653,638003136.00
2015/07/20,37.95,40.05,37.36,39.00,12952666,502035936.00
2015/07/21,38.94,42.91,37.96,42.68,16240324,674052608.00
2015/07/22,42.85,43.53,39.95,41.67,15164585,636903360.00
2015/07/23,40.77,44.94,40.77,43.70,12200998,527812384.00
2015/07/24,43.76,44.41,41.95,42.35,12323311,535599328.00
2015/07/27,40.73,41.95,38.11,38.11,10055202,403833120.00
2015/07/28,34.30,36.91,34.29,34.29,14216625,492936032.00
2015/07/29,35.05,35.55,30.96,33.90,15505991,508368576.00
2015/07/30,33.93,35.08,31.70,32.40,10442992,355905632.00
2015/07/31,32.15,32.23,30.12,31.35,8367764,262639168.00
2015/08/03,31.66,33.63,30.95,32.29,9023347,291780992.00
2015/08/04,32.25,35.52,32.16,35.35,10758037,367996736.00
2015/08/05,35.30,38.89,34.75,38.89,13725173,508237312.00
2015/08/06,39.78,39.78,35.75,35.79,18249895,691113664.00
2015/08/07,36.05,37.37,36.05,36.92,9999201,368146496.00
2015/08/10,37.05,39.40,37.05,38.60,10652359,406561792.00
2015/08/11,38.45,38.93,37.45,37.81,9411484,357745920.00
2015/08/12,37.44,38.45,36.26,36.51,7442114,279487712.00
2015/08/13,35.96,37.13,35.50,36.93,6555159,239184048.00
2015/08/14,37.24,38.44,36.83,37.64,8203883,308229824.00
2015/08/17,37.05,39.25,36.15,39.25,11228757,423171232.00
2015/08/18,39.42,42.95,38.45,38.79,22510040,909755200.00
2015/08/19,36.96,38.75,34.93,38.25,13912571,517929824.00
2015/08/20,37.55,40.10,37.15,38.30,11272542,437537344.00
2015/08/21,37.30,37.78,34.85,34.95,8947758,326772576.00
2015/08/24,31.46,32.35,31.45,31.45,3041200,96044720.00
2015/08/25,28.30,28.30,28.30,28.30,1500600,42542008.00
2015/08/26,25.47,27.15,25.47,25.47,18868912,490481376.00
2015/08/27,25.45,26.44,22.92,23.93,15245201,371131936.00
2015/08/28,24.55,26.09,23.46,26.05,13762196,338922912.00
2015/08/31,25.45,25.45,23.44,23.44,9985625,244381520.00
2015/09/01,22.25,22.26,21.09,21.09,9452698,202055040.00
2015/09/02,19.25,21.27,18.98,18.98,15004610,293817600.00
2015/09/07,19.47,20.88,19.10,20.01,13083579,263836304.00
2015/09/08,19.78,22.02,19.78,22.02,17407977,375602688.00
2015/09/09,23.23,24.23,22.95,24.23,22534649,539624640.00
2015/09/10,23.95,25.30,23.65,23.90,17470494,429322944.00
2015/09/11,23.51,24.49,23.51,24.24,10405002,251489584.00
2015/09/14,24.44,24.83,21.81,21.81,15343697,355397664.00
2015/09/15,20.48,21.62,19.70,19.95,10216171,211159184.00
2015/09/16,20.48,21.95,20.17,21.95,11164034,236877008.00
2015/09/17,22.40,24.06,22.11,22.16,13933100,323651040.00
2015/09/18,22.74,23.50,22.26,23.23,9138626,210392848.00
2015/09/21,22.25,25.56,22.15,25.56,15027151,365511744.00
2015/09/22,26.15,26.58,24.66,25.56,15916159,411326496.00
2015/09/23,24.95,26.84,24.95,26.14,13763027,359051520.00
2015/09/24,26.21,26.58,25.86,26.41,9747091,255999456.00
2015/09/25,26.51,27.21,23.77,24.45,13668069,350564832.00
2015/09/28,24.50,26.43,23.95,26.05,11413608,289879072.00
2015/09/29,25.25,27.11,25.05,26.86,12912809,340005152.00
2015/09/30,27.14,27.26,25.93,26.27,8590220,227407984.00
2015/10/08,27.25,27.79,26.77,27.18,11348043,310595008.00
2015/10/09,27.18,27.63,26.51,27.53,10076130,273546208.00
2015/10/12,27.92,29.90,27.60,29.39,10786649,312118816.00
2015/10/13,28.86,30.70,28.81,29.95,10192756,303026208.00
2015/10/14,29.85,30.38,28.59,28.75,9546274,278910048.00
2015/10/15,28.48,29.88,28.48,29.86,7856977,230965552.00
2015/10/16,29.86,30.35,28.96,29.55,9470730,281096416.00
2015/10/19,29.45,29.67,28.48,28.89,9819679,285087712.00
2015/10/20,28.92,31.78,28.91,31.78,13792746,412212608.00
2015/10/21,31.78,32.23,28.60,28.60,18038511,553029888.00
2015/10/22,28.63,30.30,28.63,29.82,11470077,339121056.00
2015/10/23,30.28,32.81,30.28,32.81,20264523,655937792.00
2015/10/26,32.84,32.93,31.01,31.85,18846665,601241344.00
2015/10/27,31.45,31.87,29.55,31.52,11068382,341788192.00
2015/10/28,31.02,31.45,29.63,29.89,8858740,271411072.00
2015/10/29,30.25,30.44,29.18,29.78,6442341,193180368.00
2015/10/30,29.95,30.85,29.66,29.94,6958167,210617424.00
2015/11/02,28.95,29.68,28.02,28.24,8904526,257746816.00
2015/11/03,28.45,28.73,27.05,27.37,7523264,209483216.00
2015/11/04,27.54,28.93,27.53,28.91,8903867,252389952.00
2015/11/05,29.15,29.25,28.25,29.25,10379394,299039072.00
2015/11/06,29.19,30.95,28.55,30.75,11189753,339720384.00
2015/11/09,30.35,31.69,29.91,31.25,11407508,352414592.00
2015/11/10,30.95,33.45,30.75,32.96,15781038,505882368.00
2015/11/11,32.83,33.42,31.77,32.96,11918657,389777120.00
2015/11/12,32.76,33.19,32.08,32.32,9044881,293881120.00
2015/11/13,32.06,34.84,31.47,33.26,14910354,500971840.00
2015/11/16,32.15,34.12,31.89,33.80,8753762,291141216.00
2015/11/17,34.20,34.40,32.76,32.83,9303464,313239616.00
2015/11/18,32.75,33.59,32.30,32.35,6479881,213827056.00
2015/11/19,32.45,32.95,31.75,32.45,7001627,226045040.00
2015/11/20,32.35,34.12,32.25,33.32,9093926,304187456.00
2015/11/23,32.85,34.95,32.75,34.18,10884784,372322016.00
2015/11/24,33.97,34.49,32.94,34.18,7416116,249196880.00
2015/11/25,34.00,35.45,33.83,35.05,10117764,354702944.00
2015/11/26,35.33,38.56,35.08,38.56,13163951,491403680.00
2015/11/27,38.65,40.52,34.95,36.25,22271362,864120512.00
2015/11/30,36.53,39.88,36.50,39.88,19804413,762644544.00
2015/12/01,40.83,42.44,39.36,39.53,24452665,1003060544.00
2015/12/02,38.95,39.53,35.65,37.04,14518574,543555072.00
2015/12/03,37.22,38.70,37.15,38.56,9350395,354848864.00
2015/12/04,38.25,38.67,36.96,37.56,9509962,359659360.00
2015/12/07,37.45,37.45,36.06,37.04,7499928,276560672.00
2015/12/08,36.95,38.21,36.56,36.64,7708359,287650048.00
2015/12/09,36.45,36.50,35.00,35.14,8691255,309704896.00
2015/12/10,34.95,36.05,34.67,34.95,5908903,209669408.00
2015/12/11,35.09,36.03,34.96,35.61,5901673,210321552.00
2015/12/14,35.11,35.83,34.84,35.75,5060053,178701776.00
2015/12/15,35.76,37.54,35.65,36.92,7136172,263690832.00
2015/12/16,36.85,37.56,36.61,36.99,5590990,206888608.00
2015/12/17,37.01,38.00,37.01,37.50,7606870,286634272.00
2015/12/18,37.53,37.89,35.97,36.48,7381546,271335200.00
2015/12/21,36.48,37.28,36.05,36.59,5767617,211077376.00
2015/12/22,36.35,37.45,36.25,37.39,6408136,236547296.00
2015/12/23,37.45,37.73,36.15,36.24,6500653,238852944.00
2015/12/24,36.22,36.42,34.08,35.34,6477585,228747664.00
2015/12/25,35.02,35.81,34.96,35.35,3738253,132286680.00
2015/12/28,35.47,35.83,34.55,34.56,5166525,181921552.00
2015/12/29,34.56,34.90,33.86,34.34,4118437,140974896.00
2015/12/30,34.35,35.74,34.35,35.15,4463325,157405328.00
2015/12/31,34.97,35.64,34.57,34.72,3073077,107778280.00
2016/01/04,34.75,34.75,31.24,31.24,5874393,190069376.00
2016/01/05,29.17,30.93,28.18,29.37,7340423,217411440.00
2016/01/06,29.42,30.24,28.95,30.06,4778194,142463792.00
2016/01/07,29.00,29.42,27.05,27.05,1525200,43096208.00
2016/01/08,27.39,27.82,24.35,26.28,6778681,179830976.00
2016/01/11,25.45,25.45,23.65,23.65,7232463,177108048.00
2016/01/12,23.53,24.04,22.56,23.63,6269543,147110720.00
2016/01/13,23.84,24.03,21.99,22.12,4457800,104200000.00
2016/01/14,21.02,23.87,20.83,23.49,6176455,138284304.00
2016/01/15,23.25,23.47,21.95,22.15,4958084,112849456.00
2016/01/18,21.55,23.35,21.25,22.76,5791102,130976528.00
2016/01/19,22.85,24.20,22.75,23.92,5956355,140527584.00
2016/01/20,23.56,24.70,23.56,23.88,5857540,141650832.00
2016/01/21,23.45,24.55,23.17,23.26,4919418,117502544.00
2016/01/22,23.38,24.23,22.77,23.58,3522998,82647800.00
2016/01/25,24.03,24.13,23.20,23.53,3279530,78020320.00
2016/01/26,23.02,23.45,21.53,21.65,4143409,94442736.00
2016/01/27,21.75,23.82,21.35,23.82,16629707,388471680.00
2016/01/28,23.83,24.25,22.15,22.35,13937362,328061888.00
2016/01/29,21.55,23.52,21.55,23.18,8810146,200546560.00
2016/02/01,22.95,23.17,21.76,22.30,6249369,140196144.00
2016/02/02,22.75,23.45,22.55,23.15,5779842,133748952.00
2016/02/03,22.75,23.25,22.30,23.12,4444643,101341976.00
2016/02/04,24.61,25.44,24.47,25.44,3416064,86358920.00
2016/02/05,27.72,27.99,26.06,26.26,13563749,367191552.00
2016/02/15,25.50,25.78,24.43,25.45,7126028,180112160.00
2016/02/16,25.40,27.44,25.40,27.20,7979512,212605696.00
2016/02/17,27.15,27.15,26.28,26.98,7412511,198818624.00
2016/02/18,27.00,28.05,26.68,26.74,7777645,213282592.00
2016/02/19,26.85,27.10,26.10,26.66,4344487,115544976.00
2016/02/22,26.95,27.42,26.78,26.94,4733711,127966216.00
2016/02/23,27.00,27.69,26.75,27.25,5778863,157272336.00
2016/02/24,26.91,27.25,25.95,27.03,5101842,136637952.00
2016/02/25,26.78,27.03,24.32,24.32,7021905,178276320.00
2016/02/26,24.33,24.80,23.45,23.75,4891071,117370304.00
2016/02/29,23.86,23.94,22.00,22.91,5740241,132039736.00
2016/03/01,22.85,23.80,22.75,23.59,4112308,96283600.00
2016/03/02,23.75,24.78,23.73,24.78,4653158,113715120.00
2016/03/03,24.45,25.45,24.40,24.95,4212537,105236168.00
2016/03/04,24.75,24.95,23.47,24.28,3971578,96641336.00
2016/03/07,24.18,25.11,24.18,24.54,2980383,73872952.00
2016/03/08,24.46,25.74,23.60,25.54,5873458,146386224.00
2016/03/09,24.95,25.74,24.78,25.33,4139269,105064952.00
2016/03/10,25.36,25.75,24.25,24.33,2967334,73652904.00
2016/03/11,23.95,24.53,23.95,24.45,1802077,43868036.00
2016/03/14,24.73,25.73,24.73,25.22,3342247,84920584.00
2016/03/15,25.15,25.74,24.98,25.39,3501430,89315304.00
2016/03/16,25.60,25.89,25.12,25.13,2928413,74748544.00
2016/03/17,25.11,25.93,24.95,25.78,4545452,116572792.00
2016/03/18,25.77,26.89,25.77,26.55,5311986,140591488.00
2016/03/21,26.77,27.10,26.55,26.96,5429314,145872304.00
2016/03/22,26.94,27.22,26.62,26.76,4007468,108038280.00
2016/03/23,26.67,27.05,26.57,26.93,3253746,87390688.00
2016/03/24,26.74,26.93,26.11,26.12,4327537,114740728.00
2016/03/25,26.01,26.35,25.65,26.11,2651690,69022456.00
2016/03/28,26.12,27.19,26.12,26.46,4464564,119706144.00
2016/03/29,26.46,26.59,25.70,25.93,2860705,74849984.00
2016/03/30,26.06,26.99,26.06,26.85,3474488,92288144.00
2016/03/31,27.03,27.89,26.65,27.60,6936697,189841408.00
2016/04/01,27.30,28.55,26.95,27.96,6900971,191302192.00
2016/04/05,28.02,29.84,28.02,28.92,8625457,251448704.00
2016/04/06,28.52,29.14,28.38,28.70,5027071,144424992.00
2016/04/07,28.70,28.75,27.55,27.59,4804271,135152832.00
2016/04/08,27.55,27.58,26.77,27.15,3502919,94827296.00
2016/04/11,27.45,28.22,27.35,28.00,3389406,94486736.00
2016/04/12,28.05,28.30,27.20,27.50,3610790,99885304.00
2016/04/13,27.78,28.19,27.55,27.76,3918283,109848992.00
2016/04/14,27.85,28.13,27.74,28.10,3014341,84325624.00
2016/04/15,28.20,28.20,27.78,27.97,2668446,74690160.00
2016/04/18,28.20,28.20,27.50,27.70,2454871,68279616.00
2016/04/19,27.75,28.13,27.50,27.72,2322037,64481640.00
2016/04/20,27.83,27.95,25.19,25.71,5208118,137253904.00
2016/04/21,25.72,26.23,25.38,25.60,2419187,62589428.00
2016/04/22,25.51,26.10,25.25,26.09,1646601,42533844.00
2016/04/25,26.09,27.32,25.75,26.93,3796883,101704520.00
2016/04/26,27.06,27.27,26.53,26.90,2438253,65862840.00
2016/04/27,26.95,27.15,26.48,26.50,1602453,42996992.00
2016/04/28,26.83,27.20,26.16,26.83,2148426,57587928.00
2016/04/29,26.78,27.15,26.55,26.90,2162217,58417800.00
2016/05/03,27.13,27.56,26.38,27.50,3118270,85053096.00
2016/05/04,27.34,28.07,27.25,27.71,4311878,120208768.00
2016/05/05,27.73,27.83,27.35,27.73,2600372,71810248.00
2016/05/06,27.58,27.83,26.45,26.55,3776337,102170928.00
2016/05/09,26.39,26.39,24.87,24.98,3980252,101453352.00
2016/05/10,24.95,25.25,24.79,24.92,1817090,45465680.00
2016/05/11,24.96,25.33,24.68,24.81,1887776,47331840.00
2016/05/12,24.64,24.64,23.96,24.36,2138701,51933052.00
2016/05/13,24.36,24.78,24.03,24.33,1343266,32881270.00
2016/05/16,24.31,24.85,24.03,24.76,1962374,48394900.00
2016/05/17,24.68,25.03,24.23,24.76,2089349,51503324.00
2016/05/18,24.55,24.57,23.75,23.86,1845284,44480108.00
2016/05/19,23.75,24.36,23.75,24.04,1892230,45866420.00
2016/05/20,23.95,24.25,23.80,24.15,997125,24075970.00
2016/05/23,24.48,24.64,24.45,24.52,1370944,33722856.00
2016/05/24,24.51,24.54,24.14,24.22,1176802,28582260.00
2016/05/25,24.50,24.51,23.98,24.35,1505709,36651392.00
2016/05/26,24.30,24.34,23.76,24.27,1495501,36040716.00
2016/05/27,24.16,24.33,23.99,24.14,1288240,31260240.00
2016/05/30,24.05,24.33,24.00,24.19,1210316,29375682.00
2016/05/31,24.25,25.33,24.25,25.25,2487853,62290076.00
2016/06/01,25.28,25.38,25.07,25.08,2416905,61005820.00
2016/06/02,25.08,25.34,24.95,25.14,1783244,44975016.00
2016/06/03,25.20,25.76,25.03,25.54,2451923,62247984.00
2016/06/06,25.46,25.54,25.02,25.11,1954668,49471672.00
2016/06/07,25.35,26.63,25.35,26.33,5527789,144265664.00
2016/06/08,26.32,26.32,25.60,25.83,3122473,80918496.00
2016/06/13,25.83,25.94,25.03,25.13,3196859,81857528.00
2016/06/14,25.16,25.59,24.98,25.35,2177210,55199612.00
2016/06/15,25.40,26.17,25.30,26.08,2930068,76014240.00
2016/06/16,25.95,26.14,25.44,25.58,2465164,63480080.00
2016/06/17,25.65,27.44,25.58,26.98,5119083,135895712.00
2016/06/20,26.88,27.82,26.25,27.81,5480703,148643072.00
2016/06/21,28.00,28.00,26.62,27.10,3687100,100630096.00
2016/06/22,26.94,27.90,26.72,27.74,4368001,119869952.00
2016/06/23,27.56,27.71,27.00,27.50,2633078,72080016.00
2016/06/24,27.29,27.53,25.95,26.50,3440270,92221736.00
2016/06/27,26.26,27.14,26.21,27.04,2436446,65716136.00
2016/06/28,26.95,27.58,26.70,27.50,3066632,84014968.00
2016/06/29,27.56,27.83,27.21,27.36,2375299,65051756.00
2016/06/30,27.37,27.54,27.20,27.25,2233693,61056416.00
2016/07/01,27.30,28.00,27.16,27.49,3380340,93476912.00
2016/07/04,27.50,28.25,27.30,28.03,3972152,110978024.00
2016/07/05,28.05,28.22,27.82,27.96,3135201,87831608.00
2016/07/06,27.83,28.90,27.75,28.75,4339453,123892672.00
2016/07/07,28.70,29.46,28.56,29.27,4718452,136891856.00
2016/07/08,29.20,29.22,28.80,28.88,2337284,67697584.00
2016/07/11,28.98,29.20,28.50,28.51,2090659,60226508.00
2016/07/12,28.45,29.50,28.38,29.18,3587455,104409520.00
2016/07/13,29.18,30.35,29.18,29.95,5813491,173354448.00
2016/07/14,29.95,29.95,29.20,29.43,3026740,89267824.00
2016/07/15,29.33,30.15,29.09,30.07,3440770,102380136.00
2016/07/18,30.00,31.31,29.72,30.34,4557099,140244176.00
2016/07/19,30.36,30.78,29.90,30.29,2570216,77452136.00
2016/07/20,30.30,30.47,29.65,29.66,2988947,89318240.00
2016/07/21,29.65,30.20,29.61,29.66,2205762,65813504.00
2016/07/22,29.60,29.60,28.81,29.25,3520886,102563000.00
2016/07/25,29.11,29.56,28.91,29.10,2006948,58619044.00
2016/07/26,29.18,29.56,29.15,29.56,1742778,51251796.00
2016/07/27,29.85,29.94,28.00,28.20,4390891,127643312.00
2016/07/28,28.22,28.42,27.50,27.91,2349900,65873364.00
2016/07/29,28.00,28.20,27.45,27.53,1648831,45816260.00
2016/08/01,27.59,27.92,27.00,27.55,1591680,43438448.00
2016/08/02,27.50,28.18,27.39,27.89,1499186,41757696.00
2016/08/03,28.12,28.12,27.70,27.88,1165345,32520634.00
2016/08/04,27.81,27.93,27.35,27.57,2216995,61092368.00
2016/08/05,27.51,27.68,26.79,26.88,3968056,107890400.00
2016/08/08,26.87,27.04,25.97,27.04,3668681,96888480.00
2016/08/09,26.86,27.35,26.86,27.25,2566792,69747120.00
2016/08/10,27.20,27.75,27.20,27.48,2352145,64790316.00
2016/08/11,27.44,27.44,26.64,26.79,1900799,51220260.00
2016/08/12,26.99,27.07,26.48,26.92,1603596,42962732.00
2016/08/15,26.80,28.06,26.74,28.00,3968099,109272576.00
2016/08/16,28.01,28.08,27.66,27.71,2921265,81085648.00
2016/08/17,27.80,28.15,27.67,27.79,2051596,57117820.00
2016/08/18,27.72,28.16,27.72,27.83,1816089,50651100.00
2016/08/19,27.85,28.58,27.48,28.36,2991482,83498472.00
2016/08/22,28.46,28.64,27.60,27.65,2628045,73701584.00
2016/08/23,27.65,27.94,27.50,27.65,2093176,57985744.00
2016/08/24,27.62,27.87,27.01,27.09,4000358,109230720.00
2016/08/25,26.98,26.98,26.40,26.77,2676801,71468168.00
2016/08/26,27.00,27.10,26.56,26.64,2898300,77977704.00
2016/08/29,26.64,27.27,26.64,26.72,2978083,80113416.00
2016/08/30,26.78,27.03,26.78,26.94,1604303,43154996.00
2016/08/31,26.94,27.06,26.58,26.81,1484461,39773368.00
2016/09/01,26.85,26.98,26.10,26.10,3937505,104118992.00
2016/09/02,25.75,25.87,24.98,25.15,5758456,145587504.00
2016/09/05,25.15,25.32,24.78,24.88,4443888,111386744.00
2016/09/06,24.98,25.64,24.81,25.59,4169609,105323336.00
2016/09/07,25.60,25.97,25.50,25.97,4508274,116250784.00
2016/09/08,25.90,25.97,25.56,25.75,1869911,48081520.00
2016/09/09,25.75,26.10,25.58,26.04,3004175,77837632.00
2016/09/12,25.80,26.30,25.38,26.22,4300185,111735720.00
2016/09/13,26.23,26.27,25.72,26.10,2446847,63469380.00
2016/09/14,25.87,26.30,25.86,26.28,2632931,68785608.00
2016/09/19,26.23,26.27,25.90,26.20,2775056,72466584.00
2016/09/20,26.16,26.16,25.10,25.21,4291187,109453256.00
2016/09/21,25.25,25.70,25.25,25.53,3130007,79888016.00
2016/09/22,25.50,25.78,25.20,25.50,2694601,68539168.00
2016/09/23,25.49,25.55,25.16,25.48,2568701,65064384.00
2016/09/26,25.39,26.34,25.26,25.75,4998898,129353576.00
2016/09/27,25.70,25.97,25.50,25.77,2407486,61806484.00
2016/09/28,25.83,25.84,25.46,25.78,1780682,45604828.00
2016/09/29,25.78,25.78,25.26,25.41,2454252,62513796.00
2016/09/30,25.36,25.37,24.88,25.33,4507206,113421488.00
2016/10/10,25.33,25.68,25.30,25.58,3853283,98130656.00
2016/10/11,25.59,26.98,25.56,26.58,7857144,207447840.00
2016/10/12,26.56,26.56,26.17,26.33,3241908,85215416.00
2016/10/13,26.30,26.78,26.26,26.30,2303275,60938244.00
2016/10/14,26.25,26.38,25.77,26.01,2511159,65402812.00
2016/10/17,26.01,26.35,25.35,25.49,3775984,97720104.00
2016/10/18,25.59,25.95,25.41,25.91,2369133,60804784.00
2016/10/19,25.86,25.88,25.43,25.71,3680975,94346400.00
2016/10/20,25.66,25.78,25.48,25.60,2761537,70656640.00
2016/10/21,25.65,25.80,25.41,25.52,2632251,67365728.00
2016/10/24,25.56,25.92,25.51,25.82,3240875,83467816.00
2016/10/25,25.86,25.96,25.63,25.80,2816107,72677640.00
2016/10/26,25.89,25.89,25.55,25.66,2503762,64375068.00
2016/10/27,25.67,25.74,25.48,25.62,1695981,43350512.00
2016/10/28,25.55,25.64,25.13,25.30,3212921,81400888.00
2016/10/31,25.18,25.38,25.17,25.25,1675528,42323968.00
2016/11/01,25.30,25.63,25.25,25.57,2541407,64812820.00
2016/11/02,25.58,25.65,25.37,25.47,2081818,53179336.00
2016/11/03,25.42,25.68,25.26,25.51,2404617,61228540.00
2016/11/04,25.59,25.80,25.53,25.69,2930839,75246616.00
2016/11/07,25.64,26.62,25.64,26.26,7193164,189506592.00
2016/11/08,26.15,26.52,26.00,26.40,2973046,78377320.00
2016/11/09,26.30,27.25,26.30,26.85,7118318,191776992.00
2016/11/10,27.18,27.59,26.99,27.34,4745291,129340504.00
2016/11/11,27.14,27.34,26.90,27.30,3128468,84702960.00
2016/11/14,27.26,27.34,26.81,26.95,2764335,74733496.00
2016/11/15,26.84,27.20,26.76,26.93,1723475,46507348.00
2016/11/16,26.90,27.01,26.80,26.85,1602096,43062360.00
2016/11/17,26.84,26.84,26.30,26.55,2302594,60965616.00
2016/11/18,26.49,26.66,26.33,26.50,1906920,50483800.00
2016/11/21,26.52,26.82,26.29,26.72,1947024,51790708.00
2016/11/22,26.70,26.97,26.66,26.90,1998204,53630824.00
2016/11/23,26.90,26.95,26.48,26.53,2682140,71544432.00
2016/11/24,26.41,26.54,25.34,25.56,5638265,145895232.00
2016/11/25,25.61,25.73,25.01,25.71,2598992,66111296.00
2016/11/28,25.72,25.97,25.46,25.53,2716735,69584168.00
2016/11/29,25.65,25.77,25.28,25.39,2639114,67244936.00
2016/11/30,25.39,25.80,25.28,25.45,2978456,76107576.00
2016/12/01,25.45,26.10,25.36,26.03,3754907,96559208.00
2016/12/02,25.99,25.99,25.52,25.58,2261718,58022368.00
2016/12/05,25.41,25.68,25.32,25.60,1986792,50728744.00
2016/12/06,25.59,25.70,25.49,25.60,1231187,31525702.00
2016/12/07,25.66,25.66,25.26,25.59,1293589,32892378.00
2016/12/08,25.66,25.66,25.47,25.52,1190407,30408180.00
2016/12/09,25.58,25.76,25.35,25.48,1254271,32072584.00
2016/12/12,25.50,25.68,24.94,25.30,3507224,88961280.00
2016/12/13,25.07,25.26,23.98,24.12,5807775,142163008.00
2016/12/14,24.07,24.07,23.38,23.47,2935666,69353680.00
2016/12/15,23.40,24.00,23.30,23.75,1873032,44375540.00
2016/12/16,23.59,23.86,23.40,23.67,2133121,50347112.00
2016/12/19,23.62,23.77,23.38,23.52,1630152,38301844.00
2016/12/20,23.56,23.59,23.32,23.48,1489402,34913700.00
2016/12/21,23.50,23.94,23.50,23.80,1768804,42079376.00
2016/12/22,23.80,23.89,23.42,23.50,1210269,28493730.00
2016/12/23,23.47,23.58,22.20,22.33,5465022,124144592.00
2016/12/26,22.33,23.04,21.76,22.80,2381800,53670760.00
2016/12/27,22.84,24.30,22.84,24.03,4906872,116224488.00
2016/12/28,23.98,24.30,23.40,24.18,3441605,82088456.00
2016/12/29,24.08,24.23,23.80,24.20,2032861,49000520.00
2016/12/30,24.16,24.30,23.81,24.27,2141813,51787596.00
2017/01/03,24.09,24.46,23.97,24.28,2047104,49542056.00
2017/01/04,24.42,24.42,24.02,24.25,1264600,30597644.00
2017/01/05,24.27,25.08,24.17,24.74,1890276,46872520.00
2017/01/06,24.49,24.73,24.01,24.09,1369903,33148190.00
2017/01/09,24.23,24.45,23.90,24.31,1910530,46150196.00
2017/01/10,24.30,24.37,24.20,24.31,883221,21447248.00
2017/01/11,24.16,24.27,23.43,23.89,1826911,43561524.00
2017/01/12,23.84,23.84,23.20,23.59,1763418,41377568.00
2017/01/13,23.54,23.55,23.10,23.15,1150512,26836290.00
2017/01/16,23.01,23.01,20.84,21.85,3781588,83455736.00
2017/01/17,21.90,22.08,21.29,22.05,2759280,59874272.00
2017/01/18,22.05,22.25,21.65,22.08,1070380,23638496.00
2017/01/19,21.99,21.99,21.40,21.59,2013800,43480792.00
2017/01/20,21.79,22.50,21.60,22.48,2296758,50984696.00
